index,cf_to_private_sector,cf_health,cf_family,cf_dept_dissatisfaction,cf_job_dissatisfaction,cf_interpersonal_conflict,cf_other,institute_recognition,institute_job_security,dept_workload,dept_work_life_balance,dept_work_environment,gender,age,service_years,exit_year,college
869,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,1 to 2 Years,2012,DETE
870,False,False,False,True,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2012,DETE
871,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,,2012,DETE
872,False,False,False,False,True,True,False,False,False,True,True,False,Female,46-50,3 to 4 Years,2012,DETE
873,False,False,False,False,True,False,False,True,False,False,False,False,Male,46-50,11 to 20 Years,2012,DETE
874,False,False,False,False,False,False,False,True,False,False,False,False,Female,,3 to 4 Years,2012,DETE
875,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2012,DETE
876,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,5 to 6 Years,2012,DETE
877,False,False,True,False,False,False,False,False,True,False,False,False,Female,26-30,5 to 6 Years,2012,DETE
878,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2012,DETE
879,False,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,Under 1 Year,2012,DETE
880,False,False,False,True,False,False,False,False,True,False,False,False,Male,41-45,1 to 2 Years,2012,DETE
881,False,False,False,False,False,False,False,False,False,False,True,False,Female,36-40,Under 1 Year,2012,DETE
882,False,False,False,False,True,False,False,False,False,False,False,False,Female,26-30,Under 1 Year,2012,DETE
883,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,1 to 2 Years,2012,DETE
884,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,1 to 2 Years,2012,DETE
885,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2012,DETE
886,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,5 to 6 Years,2012,DETE
887,False,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,7 to 10 Years,2012,DETE
888,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2012,DETE
889,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2012,DETE
890,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,3 to 4 Years,2012,DETE
891,False,False,False,False,False,False,False,False,True,False,True,False,Female,41-45,5 to 6 Years,2012,DETE
892,False,False,False,False,True,False,False,True,False,False,False,False,Female,56+,7 to 10 Years,2012,DETE
893,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,3 to 4 Years,2012,DETE
894,False,False,False,False,False,True,False,False,False,False,False,False,Female,46-50,11 to 20 Years,2012,DETE
895,False,False,False,False,False,False,True,False,False,False,False,False,Male,31-35,Under 1 Year,2012,DETE
896,False,False,True,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2013,DETE
897,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,1 to 2 Years,2012,DETE
898,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,,2012,DETE
899,False,False,False,False,True,False,False,True,False,False,False,False,Female,31-35,7 to 10 Years,2012,DETE
900,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,11 to 20 Years,2012,DETE
901,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2012,DETE
902,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,1 to 2 Years,2012,DETE
903,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
904,False,True,False,False,False,False,False,False,False,False,False,True,Female,46-50,7 to 10 Years,2012,DETE
905,False,False,False,False,False,False,False,False,False,False,False,True,Female,56+,11 to 20 Years,2012,DETE
906,True,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2012,DETE
907,False,False,False,False,False,False,False,False,False,False,True,False,Female,36-40,5 to 6 Years,2012,DETE
908,False,False,False,False,True,False,False,True,True,False,False,False,Male,51-55,7 to 10 Years,2012,DETE
909,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,,2012,DETE
910,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
911,False,True,False,False,False,False,False,False,False,False,False,True,Female,46-50,7 to 10 Years,2012,DETE
912,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,5 to 6 Years,2012,DETE
913,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2012,DETE
914,False,False,False,False,True,False,False,False,False,True,False,False,Male,56+,11 to 20 Years,2012,DETE
915,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
916,False,False,False,False,False,False,False,False,False,False,False,False,Female,,1 to 2 Years,2012,DETE
917,False,False,False,False,False,False,False,False,True,False,False,False,Male,51-55,1 to 2 Years,2012,DETE
918,False,False,False,False,True,False,False,False,False,True,True,False,Female,51-55,20 Plus Years,2013,DETE
919,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2013,DETE
920,False,True,False,False,False,False,False,False,False,False,False,True,Female,51-55,11 to 20 Years,2012,DETE
921,False,False,False,False,False,False,False,True,False,False,True,False,Female,56+,11 to 20 Years,2012,DETE
922,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,1 to 2 Years,2012,DETE
923,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,20 Plus Years,2012,DETE
924,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,1 to 2 Years,2012,DETE
925,False,False,False,True,False,True,False,False,True,False,False,False,Male,51-55,5 to 6 Years,2012,DETE
926,False,False,False,False,False,False,False,False,False,True,True,False,Female,36-40,3 to 4 Years,2012,DETE
927,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2012,DETE
928,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,1 to 2 Years,2012,DETE
929,False,False,False,True,False,False,False,False,False,False,True,False,Male,46-50,3 to 4 Years,2012,DETE
930,False,False,True,False,False,False,False,False,False,False,True,False,Male,56+,Under 1 Year,2012,DETE
931,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,Under 1 Year,2012,DETE
932,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2012,DETE
933,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,7 to 10 Years,2012,DETE
934,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,7 to 10 Years,2012,DETE
935,False,False,False,False,False,False,False,False,False,False,True,False,Female,46-50,11 to 20 Years,2012,DETE
936,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
937,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,3 to 4 Years,2012,DETE
938,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2012,DETE
939,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2012,DETE
940,True,False,False,False,False,False,False,False,False,False,True,False,Male,51-55,7 to 10 Years,2012,DETE
941,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2012,DETE
942,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
943,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,11 to 20 Years,2012,DETE
944,False,False,False,False,False,False,False,False,False,False,True,False,Male,51-55,11 to 20 Years,2013,DETE
945,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
946,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
947,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
948,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2012,DETE
949,False,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,5 to 6 Years,2013,DETE
950,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,1 to 2 Years,2012,DETE
951,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,Under 1 Year,2012,DETE
952,False,False,False,False,False,False,False,False,False,False,False,False,Male,26-30,7 to 10 Years,2013,DETE
953,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2012,DETE
954,False,False,False,False,False,False,False,False,False,True,False,False,Male,56+,1 to 2 Years,2012,DETE
955,False,False,False,False,False,False,False,False,False,True,False,True,Female,51-55,11 to 20 Years,2012,DETE
956,True,False,True,False,False,False,False,False,False,False,True,False,Female,31-35,Under 1 Year,2012,DETE
957,True,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,Under 1 Year,2012,DETE
958,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,7 to 10 Years,2012,DETE
959,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,Under 1 Year,2012,DETE
960,True,False,False,False,False,False,False,True,False,False,False,False,Female,26-30,5 to 6 Years,2012,DETE
961,False,False,False,False,True,False,False,True,False,False,False,False,Male,41-45,3 to 4 Years,2012,DETE
962,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
963,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2012,DETE
964,True,False,False,False,False,False,False,False,False,False,True,False,Male,36-40,1 to 2 Years,2013,DETE
965,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2013,DETE
966,False,False,True,False,False,False,False,False,False,False,False,False,Female,18-20,1 to 2 Years,2012,DETE
967,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,5 to 6 Years,2012,DETE
968,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
969,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,1 to 2 Years,2012,DETE
970,False,False,True,False,False,False,False,False,False,False,False,False,Female,31-35,Under 1 Year,2012,DETE
971,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,1 to 2 Years,2012,DETE
972,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
973,False,False,False,False,True,False,False,True,False,False,False,False,Male,56+,7 to 10 Years,2012,DETE
974,False,True,False,False,False,False,False,False,False,True,False,False,Male,56+,20 Plus Years,2012,DETE
975,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2012,DETE
976,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,1 to 2 Years,2013,DETE
977,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2012,DETE
978,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2012,DETE
979,False,False,False,True,True,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
980,False,False,False,False,False,False,True,False,False,False,False,False,Female,31-35,1 to 2 Years,2012,DETE
981,False,True,False,True,False,True,False,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
982,False,False,False,False,False,False,False,False,False,False,False,False,Female,51-55,11 to 20 Years,2012,DETE
983,False,False,False,True,True,True,False,False,False,False,False,False,Female,51-55,20 Plus Years,2013,DETE
984,True,False,False,False,False,False,False,False,True,False,False,False,Female,26-30,Under 1 Year,2012,DETE
985,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,5 to 6 Years,2012,DETE
986,True,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,3 to 4 Years,2012,DETE
987,False,False,False,False,False,False,False,False,False,False,False,False,Female,,Under 1 Year,2012,DETE
988,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2012,DETE
989,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2012,DETE
990,False,False,False,False,True,False,False,True,False,True,False,False,Female,26-30,,2013,DETE
991,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2012,DETE
992,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,11 to 20 Years,2013,DETE
993,True,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2013,DETE
994,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
995,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,,2012,DETE
996,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
997,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,7 to 10 Years,2012,DETE
998,True,False,False,False,False,False,False,False,False,False,False,False,Male,41-45,3 to 4 Years,2012,DETE
999,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
1000,False,True,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2013,DETE
1001,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
1002,True,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2012,DETE
1003,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,,2012,DETE
1004,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1005,False,False,False,False,True,False,False,True,False,False,False,False,Male,51-55,1 to 2 Years,2012,DETE
1006,False,False,False,False,False,False,False,False,False,False,False,False,Male,46-50,3 to 4 Years,2013,DETE
1007,False,False,False,False,False,False,True,False,False,False,False,False,Male,41-45,1 to 2 Years,2012,DETE
1008,False,False,False,False,False,False,True,False,False,False,False,False,Male,21-25,1 to 2 Years,2012,DETE
1009,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,5 to 6 Years,2012,DETE
1010,False,False,False,False,False,False,False,True,True,True,False,False,Male,51-55,20 Plus Years,2013,DETE
1011,False,False,False,False,False,True,False,False,False,True,True,False,Female,51-55,3 to 4 Years,2012,DETE
1012,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1013,False,False,False,True,True,False,False,False,False,False,False,False,Male,36-40,5 to 6 Years,2013,DETE
1014,False,False,True,False,False,False,False,False,False,True,False,True,Female,36-40,1 to 2 Years,2013,DETE
1015,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1016,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,7 to 10 Years,2013,DETE
1017,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2012,DETE
1018,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
1019,True,False,False,False,False,True,False,False,False,False,False,False,Male,41-45,20 Plus Years,2012,DETE
1020,False,False,False,False,True,False,False,False,False,True,True,False,Female,46-50,Under 1 Year,2012,DETE
1021,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE
1022,False,False,False,False,False,False,False,False,False,False,True,False,Female,26-30,1 to 2 Years,2012,DETE
1023,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1024,True,False,False,True,False,False,False,False,False,False,False,False,Male,26-30,5 to 6 Years,2013,DETE
1025,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2012,DETE
1026,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2012,DETE
1027,False,False,False,False,False,False,True,False,False,False,False,False,Female,46-50,7 to 10 Years,2012,DETE
1028,False,False,False,False,False,False,True,False,False,False,False,False,Female,36-40,3 to 4 Years,2012,DETE
1029,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1030,False,False,True,False,False,False,False,False,False,False,False,False,Female,56+,3 to 4 Years,2013,DETE
1031,False,False,False,False,False,False,True,False,False,False,False,False,Female,,,2013,DETE
1032,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1033,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2012,DETE
1034,False,False,False,False,False,True,False,False,False,False,True,False,Female,21-25,1 to 2 Years,2012,DETE
1035,False,False,False,False,False,False,False,False,True,False,False,False,Female,51-55,Under 1 Year,2012,DETE
1036,False,False,False,False,True,False,False,False,False,False,True,False,Male,51-55,,2013,DETE
1037,False,False,False,False,False,False,True,False,False,False,False,False,Female,21-25,Under 1 Year,2012,DETE
1038,False,False,False,False,False,False,False,False,False,False,True,False,Female,,,2012,DETE
1039,False,False,False,False,False,False,True,False,False,False,False,False,Male,51-55,11 to 20 Years,2013,DETE
1040,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1041,False,False,True,False,False,False,False,False,False,True,True,False,Male,56+,,2013,DETE
1042,False,False,True,False,False,False,False,False,False,False,True,False,Male,26-30,1 to 2 Years,2013,DETE
1043,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1044,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,Under 1 Year,2012,DETE
1045,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,,2012,DETE
1046,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1047,False,False,False,False,False,False,False,False,False,False,True,False,Female,41-45,20 Plus Years,2012,DETE
1048,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
1049,True,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,3 to 4 Years,2012,DETE
1050,False,False,False,False,False,False,False,False,False,True,True,False,Male,56+,11 to 20 Years,2013,DETE
1051,False,False,False,False,False,False,False,False,False,True,True,False,Female,51-55,,2013,DETE
1052,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2013,DETE
1053,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1054,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2013,DETE
1055,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,1 to 2 Years,2012,DETE
1056,True,False,False,False,False,False,False,False,False,True,False,False,Male,26-30,5 to 6 Years,2013,DETE
1057,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1058,False,False,False,False,False,False,False,False,False,False,False,False,Female,31-35,1 to 2 Years,2013,DETE
1059,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1060,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1061,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1062,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,Under 1 Year,2012,DETE
1063,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1064,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,11 to 20 Years,2013,DETE
1065,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1066,False,True,False,False,False,False,False,False,False,False,False,False,Male,46-50,,2012,DETE
1067,False,False,False,False,False,False,True,False,False,False,False,False,Male,26-30,,2012,DETE
1068,True,False,False,False,False,False,False,True,False,False,False,False,Male,21-25,3 to 4 Years,2013,DETE
1069,False,False,False,False,False,False,False,False,False,False,True,False,Female,21-25,1 to 2 Years,2013,DETE
1070,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,11 to 20 Years,2013,DETE
1071,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1072,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,Under 1 Year,2012,DETE
1073,False,False,False,False,False,False,False,False,False,False,False,False,Female,36-40,Under 1 Year,2012,DETE
1074,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,,2012,DETE
1075,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,Under 1 Year,2012,DETE
1076,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,11 to 20 Years,2012,DETE
1077,False,False,False,False,False,False,False,False,True,False,False,False,Female,46-50,11 to 20 Years,2012,DETE
1078,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,5 to 6 Years,2012,DETE
1079,False,False,False,False,True,False,False,True,True,False,False,False,Female,46-50,,2012,DETE
1080,False,False,False,False,True,False,False,False,False,False,True,False,Male,51-55,20 Plus Years,2013,DETE
1081,True,False,False,False,False,False,False,False,False,False,False,False,Female,26-30,,2012,DETE
1082,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2013,DETE
1083,True,False,False,False,False,False,False,True,False,False,False,True,Female,26-30,5 to 6 Years,2013,DETE
1084,False,True,False,False,False,False,False,False,False,False,True,False,Male,56+,3 to 4 Years,2012,DETE
1085,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,11 to 20 Years,2012,DETE
1086,False,False,False,False,True,False,False,False,False,True,False,False,Male,36-40,1 to 2 Years,2013,DETE
1087,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1088,False,True,False,False,False,False,False,False,False,False,False,False,Male,51-55,20 Plus Years,2013,DETE
1089,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2013,DETE
1090,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,5 to 6 Years,2013,DETE
1091,False,False,False,False,False,False,False,False,False,False,True,False,Female,46-50,11 to 20 Years,2013,DETE
1092,True,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,20 Plus Years,2013,DETE
1093,True,False,False,False,True,True,False,False,False,False,False,False,Female,31-35,5 to 6 Years,2012,DETE
1094,False,False,False,False,False,False,False,False,False,False,True,False,Male,56+,20 Plus Years,2013,DETE
1095,False,False,False,False,False,False,False,False,False,False,False,False,Male,46-50,3 to 4 Years,2012,DETE
1096,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1097,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1098,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,20 Plus Years,2013,DETE
1099,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1100,False,False,True,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2012,DETE
1101,False,False,False,False,True,False,False,False,False,False,False,False,Male,56+,,2013,DETE
1102,False,False,False,True,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1103,False,False,False,False,True,False,False,False,False,False,True,False,Female,56+,1 to 2 Years,2013,DETE
1104,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1105,False,False,True,False,False,False,False,False,False,False,False,False,Female,46-50,5 to 6 Years,2013,DETE
1106,False,False,False,False,False,False,False,False,False,False,True,False,Female,51-55,11 to 20 Years,2013,DETE
1107,False,False,True,False,False,True,False,False,False,False,False,False,Female,,,2012,DETE
1108,False,True,False,False,False,False,False,True,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1109,False,False,False,False,False,False,False,False,False,False,False,False,Male,56+,1 to 2 Years,2013,DETE
1110,True,False,True,True,True,True,False,True,False,False,True,True,Female,26-30,5 to 6 Years,2012,DETE
1111,False,False,True,False,False,False,False,False,False,False,False,False,Female,36-40,,2012,DETE
1112,False,False,False,False,False,False,True,False,False,False,False,False,Female,26-30,5 to 6 Years,2013,DETE
1113,False,False,False,False,False,False,False,False,False,False,False,False,Female,56+,,2012,DETE
1114,False,True,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE
1115,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1116,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,3 to 4 Years,2013,DETE
1117,False,False,False,False,False,True,False,False,False,False,False,False,Male,26-30,Under 1 Year,2013,DETE
1118,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2012,DETE
1119,True,False,False,False,False,False,False,False,False,True,True,False,Female,41-45,1 to 2 Years,2013,DETE
1120,False,False,True,False,False,False,False,False,False,True,True,False,Male,56+,,2013,DETE
1121,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,1 to 2 Years,2013,DETE
1122,False,False,True,False,False,False,False,False,False,False,True,False,Female,56+,20 Plus Years,2013,DETE
1123,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,20 Plus Years,2013,DETE
1124,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,7 to 10 Years,2013,DETE
1125,False,False,False,False,False,False,False,False,False,False,False,False,Male,31-35,1 to 2 Years,2013,DETE
1126,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2013,DETE
1127,False,False,False,False,False,False,False,False,False,False,True,False,Male,26-30,3 to 4 Years,2013,DETE
1128,False,False,False,False,False,False,False,False,False,False,False,False,Female,46-50,1 to 2 Years,2013,DETE
1129,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1130,False,False,False,False,False,False,False,False,False,True,False,False,Female,56+,20 Plus Years,2013,DETE
1131,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,20 Plus Years,2013,DETE
1132,False,False,False,False,False,False,False,False,False,False,False,False,Female,41-45,7 to 10 Years,2012,DETE
1133,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,11 to 20 Years,2013,DETE
1134,False,False,False,True,True,False,False,True,True,True,False,False,Female,26-30,3 to 4 Years,2013,DETE
1135,False,False,False,True,False,False,False,False,False,True,False,False,Female,46-50,11 to 20 Years,2013,DETE
1136,True,False,False,False,False,False,False,False,False,True,False,False,Female,26-30,3 to 4 Years,2013,DETE
1137,False,False,False,False,False,False,True,False,False,False,False,False,Female,51-55,7 to 10 Years,2013,DETE
1138,False,True,False,False,False,False,False,False,False,False,False,False,Female,46-50,11 to 20 Years,2013,DETE
1139,False,True,False,False,True,False,False,False,False,False,False,False,Female,31-35,11 to 20 Years,2013,DETE
1140,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,,2013,DETE
1141,False,False,False,True,False,False,False,True,False,False,False,False,Female,56+,3 to 4 Years,2012,DETE
1142,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2012,DETE
1143,False,False,False,False,False,False,True,False,False,False,False,False,Female,31-35,3 to 4 Years,2013,DETE
1144,False,True,False,False,False,False,False,False,False,False,False,False,Male,56+,,2013,DETE
1145,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,11 to 20 Years,2013,DETE
1146,False,False,False,False,True,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1147,False,False,False,True,False,True,False,True,False,False,True,False,Male,56+,3 to 4 Years,2012,DETE
1148,False,False,False,False,False,False,True,False,False,False,False,False,Female,56+,11 to 20 Years,2013,DETE
1149,True,False,False,True,False,False,False,False,False,False,False,False,Male,31-35,1 to 2 Years,2012,DETE
1150,False,True,False,False,False,False,False,False,False,False,False,False,Female,56+,7 to 10 Years,2013,DETE
1151,False,False,False,True,False,False,False,False,False,False,False,False,Male,36-40,,2012,DETE
1152,False,False,False,False,False,False,False,False,False,True,True,False,Female,56+,20 Plus Years,2013,DETE
1153,False,False,False,False,False,False,False,False,False,False,False,False,Female,21-25,1 to 2 Years,2013,DETE
1154,False,False,False,False,False,False,True,False,False,False,False,False,Female,41-45,5 to 6 Years,2013,DETE
1155,False,False,False,False,False,False,True,False,False,False,False,False,Male,56+,,2013,DETE
1156,False,False,False,False,False,False,False,False,False,False,True,False,Female,56+,Under 1 Year,2013,DETE
1157,False,True,False,False,True,False,False,False,False,True,True,False,Female,26-30,3 to 4 Years,2013,DETE
